date,cash_jpy,equity_jpy,QUAL_value_jpy,QUAL_weight,USMV_value_jpy,USMV_weight,SPY_value_jpy,SPY_weight,QQQ_value_jpy,QQQ_weight,market_weight
2016-08-12,0.0011759342937693873,127339.87734290939,64531.05056174148,0.5067623112904996,62808.825605233615,0.49323767947488895,0.0,0.0,0.0,0.0,0.9999999907653886
2016-08-15,0.0011759342937693873,126769.04839818596,64377.75340929335,0.507834950429545,62391.29381295832,0.49216504029426106,0.0,0.0,0.0,0.0,0.999999990723806
2016-08-16,0.0011759342937693873,125757.05846825546,63953.85560807663,0.508550823206638,61803.20168424455,0.49144916744252076,0.0,0.0,0.0,0.0,0.9999999906491588
2016-08-17,0.0011759342937693873,124797.68003528484,63483.78268563233,0.5086936124748725,61313.89617371822,0.49130637810240185,0.0,0.0,0.0,0.0,0.9999999905772744
2016-08-18,0.0011759342937693873,124676.02706462436,63344.101936352454,0.5080696219451939,61331.923952337616,0.49193036862288636,0.0,0.0,0.0,0.0,0.9999999905680802
2016-08-19,0.0011759342937693873,124712.20535997926,63465.377518766756,0.5088946774341391,61246.82666527822,0.4911053131366773,0.0,0.0,0.0,0.0,0.9999999905708163
2016-08-22,0.0011759342937693873,125304.99150933682,63708.069190010654,0.5084240334134142,61596.92114339188,0.4915759572020092,0.0,0.0,0.0,0.0,0.9999999906154234
2016-08-23,0.0011759342937693873,125067.6547696074,63656.34369814936,0.5089752727466865,61411.30989552375,0.49102471785092805,0.0,0.0,0.0,0.0,0.9999999905976146
2016-08-24,0.0011759342937693873,124575.8297216045,63432.48865076345,0.509187767743703,61143.33989490676,0.490812222816791,0.0,0.0,0.0,0.0,0.999999990560494
2016-08-25,0.0011759342937693873,124888.41346189335,63584.890120404714,0.5091336206285149,61303.52216555434,0.49086636995560534,0.0,0.0,0.0,0.0,0.9999999905841203
2016-08-26,0.0011759342937693873,124412.39081224192,63399.2226764637,0.5095892962312991,61013.16695984393,0.4904106943167944,0.0,0.0,0.0,0.0,0.9999999905480935
2016-08-29,0.0011759342937693873,126746.67719047825,64487.97575908608,0.5087942121131258,62258.70025545788,0.49120577860904285,0.0,0.0,0.0,0.0,0.9999999907221687
2016-08-30,0.0011759342937693873,126031.1419158902,64189.85949899933,0.5093174474435685,61841.281240956574,0.49068254322592575,0.0,0.0,0.0,0.0,0.9999999906694943
2016-08-31,0.0011759342937693873,127142.23102975613,64684.86030109716,0.5087598335910782,62457.36955272469,0.49124015715995484,0.0,0.0,0.0,0.0,0.9999999907510331
2016-09-01,0.0011759342937693873,127657.76698684126,64909.59743421907,0.508465712398916,62748.168376687914,0.49153427838946834,0.0,0.0,0.0,0.0,0.9999999907883843
2016-09-02,0.0011759342937693873,128293.42883464703,65190.11947519082,0.5081329579179937,63103.30818352192,0.49186703291603184,0.0,0.0,0.0,0.0,0.9999999908340256
2016-09-06,0.0011759342937693873,128902.49780888128,65426.444693660844,0.5075653754255879,63476.051939286146,0.49243461545174727,0.0,0.0,0.0,0.0,0.9999999908773352
2016-09-07,0.0011759342937693873,126399.78908590249,64181.23716727316,0.507763799539689,62218.55074269504,0.4922361911570179,0.0,0.0,0.0,0.0,0.9999999906967069
2016-09-08,0.0011759342937693873,126153.17846916843,64098.00513564664,0.5080966323120591,62055.1721575875,0.4919033583664612,0.0,0.0,0.0,0.0,0.9999999906785203
2016-09-09,0.0011759342937693873,123602.06414995588,62931.73392523142,0.5091479204496269,60670.329048790176,0.4908520700365005,0.0,0.0,0.0,0.0,0.9999999904861274
2016-09-12,0.0011759342937693873,125465.3177993067,63850.801149596125,0.5089119628400524,61614.51547377627,0.49108802778736316,0.0,0.0,0.0,0.0,0.9999999906274155
2016-09-13,0.0011759342937693873,123010.14596999763,62682.38552269132,0.5095708571712423,60327.759271372015,0.4904291332691049,0.0,0.0,0.0,0.0,0.9999999904403472
2016-09-14,0.0011759342937693873,123839.2397115669,63146.26040604395,0.5099051040132146,60692.97812958867,0.49009488649113364,0.0,0.0,0.0,0.0,0.9999999905043483
2016-09-15,0.0011759342937693873,125055.8309274752,63795.028422182426,0.5101323780670385,61260.80132935849,0.4898676125296872,0.0,0.0,0.0,0.0,0.9999999905967256
2016-09-16,0.0011759342937693873,123950.23058579951,63173.68841553657,0.5096697934079852,60776.54099432864,0.49033019710486586,0.0,0.0,0.0,0.0,0.9999999905128512
2016-09-19,0.0011759342937693873,124524.998611467,63435.18958751982,0.5094173081297937,61089.80784801289,0.49058268242684705,0.0,0.0,0.0,0.0,0.9999999905566408
2016-09-20,0.0011759342937693873,124107.13154015587,63225.33726390444,0.5094416128975422,60881.79310031713,0.49055837762730287,0.0,0.0,0.0,0.0,0.9999999905248451
2016-09-21,0.0011759342937693873,125246.7405956682,63712.13686226709,0.5086929732403004,61534.602557466824,0.4913070173707583,0.0,0.0,0.0,0.0,0.9999999906110587
2016-09-22,0.0011759342937693873,124545.01332028437,63325.170390718245,0.5084520744950983,61219.84175363184,0.49154791606306003,0.0,0.0,0.0,0.0,0.9999999905581584
2016-09-23,0.0011759342937693873,124417.67091875123,63197.08276635696,0.5079429818906247,61220.586976459985,0.49205700865786994,0.0,0.0,0.0,0.0,0.9999999905484946
2016-09-26,0.0011759342937693873,123733.95105607816,62808.36295563454,0.5076081578221713,60925.586924509334,0.4923918326740969,0.0,0.0,0.0,0.0,0.9999999904962682
2016-09-27,0.0011759342937693873,123627.76361003162,62835.67449696166,0.5082650746248956,60792.087937135664,0.4917349158632096,0.0,0.0,0.0,0.0,0.9999999904881052
2016-09-28,0.0011759342937693873,124003.63494167906,63092.15787744502,0.5087928100423692,60911.475888299756,0.4912071804745677,0.0,0.0,0.0,0.0,0.999999990516937
2016-09-29,0.0011759342937693873,123445.85275631853,62827.543148617326,0.5089481885846628,60618.30843176693,0.49105180188942554,0.0,0.0,0.0,0.0,0.9999999904740884
2016-09-30,0.0011759342937693873,124615.77601944862,63570.170770845536,0.51012939774916,61045.60407266879,0.48987059281435996,0.0,0.0,0.0,0.0,0.99999999056352
2016-10-03,0.0011759342937693873,124432.66795631794,63599.02564942677,0.511111966768672,60833.64113095689,0.4888880237809618,0.0,0.0,0.0,0.0,0.9999999905496337
2016-10-04,0.0011759342937693873,123738.86578255774,63347.93660563883,0.5119485798177437,60390.928000984626,0.48805141067890206,0.0,0.0,0.0,0.0,0.9999999904966457
2016-10-05,0.0011759342937693873,125135.07155145028,64250.250354731004,0.5134471859738698,60884.820020784995,0.48655280462881034,0.0,0.0,0.0,0.0,0.9999999906026802
2016-10-06,0.0011759342937693873,125939.90507968712,64670.62381086462,0.5135038316087739,61269.280092888206,0.48649615905396093,0.0,0.0,0.0,0.0,0.9999999906627348
2016-10-07,0.0011759342937693873,126047.87214464259,64666.85892838626,0.5130341181339394,61381.012040322035,0.48696587253679324,0.0,0.0,0.0,0.0,0.9999999906707328
2016-10-10,0.0011759342937693873,125759.86447104697,64519.79764933367,0.5130396563379545,61240.06564577901,0.4869603343114129,0.0,0.0,0.0,0.0,0.9999999906493674
2016-10-11,0.0011759342937693873,125098.83587370686,64226.1929335835,0.5134036019201877,60872.64176418907,0.48659638867977045,0.0,0.0,0.0,0.0,0.9999999905999581
2016-10-12,0.0011759342937693873,125073.30519439233,64093.45101631785,0.5124470878634099,60979.8530021402,0.4875529027346295,0.0,0.0,0.0,0.0,0.9999999905980393
2016-10-13,0.0011759342937693873,126132.57798749073,64543.52114156978,0.5117117414976717,61589.055669986665,0.4882882491793262,0.0,0.0,0.0,0.0,0.9999999906769979
2016-10-14,0.0011759342937693873,125469.24918473947,64251.39465302306,0.5120887792866287,61217.853355782114,0.4879112113410805,0.0,0.0,0.0,0.0,0.9999999906277092
2016-10-17,0.0011759342937693873,125607.36181976782,64340.55351813146,0.5122355297172214,61266.80712570207,0.48776446092079323,0.0,0.0,0.0,0.0,0.9999999906380146
2016-10-18,0.0011759342937693873,125685.35795618237,64253.47327890427,0.5112248103021271,61431.88350134381,0.4887751803416972,0.0,0.0,0.0,0.0,0.9999999906438243
2016-10-19,0.0011759342937693873,125763.89703735222,64378.89598489186,0.5119028393798194,61384.999876526075,0.4880971512698479,0.0,0.0,0.0,0.0,0.9999999906496673
2016-10-20,0.0011759342937693873,124766.90757214958,63881.69704878797,0.5120083385239534,60885.20934742731,0.487991652050997,0.0,0.0,0.0,0.0,0.9999999905749505
2016-10-21,0.0011759342937693873,125360.18923039867,64218.04347364009,0.5122682397648122,61142.144580824286,0.48773175085474335,0.0,0.0,0.0,0.0,0.9999999906195556
2016-10-24,0.0011759342937693873,125628.01676259506,64391.658602555195,0.5125581081506606,61236.35698410558,0.4874418824888933,0.0,0.0,0.0,0.0,0.9999999906395538
2016-10-25,0.0011759342937693873,125698.57216355154,64348.81118555107,0.5119295317199324,61349.759802066175,0.4880704589248755,0.0,0.0,0.0,0.0,0.9999999906448079
2016-10-26,0.0011759342937693873,125344.37605400626,64314.09990377143,0.513099206589539,61030.27497430054,0.4869007840288331,0.0,0.0,0.0,0.0,0.9999999906183722
2016-10-27,0.0011759342937693873,125151.5083167345,64311.974185694475,0.5138729452859104,60839.53295510573,0.4861270453180039,0.0,0.0,0.0,0.0,0.9999999906039144
2016-10-28,0.0011759342937693873,126070.14095387304,64729.0091155224,0.513436477708117,61341.13066241634,0.4865635129642636,0.0,0.0,0.0,0.0,0.9999999906723807
2016-10-31,0.0011759342937693873,125673.32437497827,64332.794910642435,0.5119049347233722,61340.52828840155,0.4880950559195562,0.0,0.0,0.0,0.0,0.9999999906429284
2016-11-01,0.0011759342937693873,124873.94867955767,64037.98142088703,0.5128209854660445,60835.96608273634,0.487179005116985,0.0,0.0,0.0,0.0,0.9999999905830295
2016-11-02,0.0011759342937693873,123588.12896740813,63271.430193303604,0.5119539451073747,60316.69759817024,0.48804604537768004,0.0,0.0,0.0,0.0,0.9999999904850547
2016-11-03,0.0011759342937693873,122457.86062173988,62692.16197359389,0.5119488586138519,59765.6974722117,0.4880511317833812,0.0,0.0,0.0,0.0,0.9999999903972331
2016-11-04,0.0011759342937693873,121910.7706980631,62388.272968657904,0.5117535769105684,59522.49655347091,0.4882464134435711,0.0,0.0,0.0,0.0,0.9999999903541394
2016-11-07,0.0011759342937693873,125568.65161487769,64417.50510698909,0.5130062661225291,61151.14533195431,0.48699372451259937,0.0,0.0,0.0,0.0,0.9999999906351285
2016-11-08,0.0011759342937693873,126576.73672893496,64880.819720009866,0.512580916499314,61695.9158329908,0.4874190742103983,0.0,0.0,0.0,0.0,0.9999999907097123
2016-11-09,0.0011759342937693873,127890.2225666484,66025.88674487405,0.5162700120446305,61864.33464584007,0.48372997876049706,0.0,0.0,0.0,0.0,0.9999999908051275
2016-11-10,0.0011759342937693873,128658.32558012282,66632.50163407557,0.517902757817097,62025.822770112965,0.4820972330429248,0.0,0.0,0.0,0.0,0.9999999908600218
2016-11-11,0.0011759342937693873,129708.03168114727,67193.80346513668,0.5180388800464939,62514.2270400763,0.48196111088749627,0.0,0.0,0.0,0.0,0.9999999909339902
2016-11-14,0.0011759342937693873,129460.88619281129,67023.02538187054,0.5177086867924762,62437.859635006454,0.4822913041242066,0.0,0.0,0.0,0.0,0.9999999909166828
2016-11-15,0.0011759342937693873,131726.3614570658,68151.70326776666,0.5173733071643345,63574.65701336483,0.48262668390856617,0.0,0.0,0.0,0.0,0.9999999910729007
2016-11-16,0.0011759342937693873,132928.8678929171,68790.62356718142,0.5174995067482013,64138.24314980138,0.4825004844054561,0.0,0.0,0.0,0.0,0.9999999911536575
2016-11-17,0.0011759342937693873,133134.32667010534,68957.12147491811,0.5179514795292993,64177.20401925292,0.48204851163801016,0.0,0.0,0.0,0.0,0.9999999911673095
2016-11-18,0.0011759342937693873,134634.94778767103,69765.61575030981,0.5181835540972258,64869.330861426926,0.48181643716853156,0.0,0.0,0.0,0.0,0.9999999912657573
2016-11-21,0.0011759342937693873,136233.14200957466,70676.7283276283,0.5187924706505047,65556.41250601207,0.48120752071771694,0.0,0.0,0.0,0.0,0.9999999913682215
2016-11-22,0.0011759342937693873,136259.99205402043,70688.69606702983,0.5187780727229546,65571.29481105632,0.4812219186469679,0.0,0.0,0.0,0.0,0.9999999913699225
2016-11-23,0.0011759342937693873,136328.2675377337,70708.142650967,0.5186609052403311,65620.12371083237,0.4813390861339133,0.0,0.0,0.0,0.0,0.9999999913742446
2016-11-25,0.0011759342937693873,139793.94658796026,72461.44082613927,0.5183446250338568,67332.50458588668,0.48165536655423163,0.0,0.0,0.0,0.0,0.9999999915880885
2016-11-28,0.0011759342937693873,138866.21648686068,71809.37350036517,0.5171119032191653,67056.8418105612,0.4828880883127253,0.0,0.0,0.0,0.0,0.9999999915318907
2016-11-29,0.0011759342937693873,137983.062573291,71217.07961583251,0.5161291414154899,66765.9817815242,0.48387085006220104,0.0,0.0,0.0,0.0,0.9999999914776909
2016-11-30,0.0011759342937693873,137674.00409167973,71292.98410054244,0.5178391125536459,66381.018815203,0.4821608789049138,0.0,0.0,0.0,0.0,0.9999999914585596
2016-12-01,0.0011759342937693873,139585.78754582794,72455.61830371167,0.519075900044075,67130.16806618198,0.4809240915314693,0.0,0.0,0.0,0.0,0.9999999915755442
2016-12-02,0.0011759342937693873,138842.16533830456,71959.70809404297,0.5182842540571522,66882.4560683273,0.4817157374732717,0.0,0.0,0.0,0.0,0.9999999915304237
2016-12-05,0.0011759342937693873,138834.514422712,72023.48399086579,0.5187721820495915,66811.02925591193,0.48122780948036564,0.0,0.0,0.0,0.0,0.999999991529957
2016-12-06,0.0011759342937693873,139596.95189011045,72378.65064511527,0.5184830303608,67218.30006906088,0.4815169612154179,0.0,0.0,0.0,0.0,0.9999999915762179
2016-12-07,0.0011759342937693873,141623.18162513452,73460.38795668325,0.5187031325925663,68162.79249251695,0.48129685910417214,0.0,0.0,0.0,0.0,0.9999999916967386
2016-12-08,0.0011759342937693873,141381.5600479145,73391.17346337359,0.5191000399097391,67990.38540860661,0.4808999517728092,0.0,0.0,0.0,0.0,0.9999999916825483
2016-12-09,0.0011759342937693873,142666.30531987362,74020.2125399322,0.5188345795734368,68646.09160400712,0.48116541218401215,0.0,0.0,0.0,0.0,0.9999999917574489
2016-12-12,0.0011759342937693873,144805.2933388383,75017.50120585151,0.5180577275605093,69787.79095705246,0.48194226431869425,0.0,0.0,0.0,0.0,0.9999999918792036
2016-12-13,0.0011759342937693873,145180.7499714458,75289.66903576542,0.5185926443455721,69891.07975974609,0.48140734755463305,0.0,0.0,0.0,0.0,0.999999991900205
2016-12-14,0.0011759342937693873,144157.2596420887,74819.74013572064,0.5190147226818953,69337.51833043374,0.48098526916080264,0.0,0.0,0.0,0.0,0.9999999918426979
2016-12-15,0.0011759342937693873,147023.02683570734,76318.60776559451,0.5190928891083004,70704.41789417854,0.48090710289339944,0.0,0.0,0.0,0.0,0.9999999920016998
2016-12-16,0.0011759342937693873,148548.67256520948,76956.03173810842,0.5180526382982418,71592.63965116674,0.4819473537856032,0.0,0.0,0.0,0.0,0.999999992083845
2016-12-19,0.0011759342937693873,148372.4228887137,76817.64068130302,0.5177352986876804,71554.78103147639,0.4822646933867612,0.0,0.0,0.0,0.0,0.9999999920744416
2016-12-20,0.0011759342937693873,147705.92188518005,76578.09198323304,0.5184497074041582,71127.82872601271,0.48155028463452054,0.0,0.0,0.0,0.0,0.9999999920386787
2016-12-21,0.0011759342937693873,148329.97344926,76927.63384043115,0.5186250091708281,71402.33843289454,0.48137498290134534,0.0,0.0,0.0,0.0,0.9999999920721735
2016-12-22,0.0011759342937693873,147935.04309060052,76709.1427164397,0.5185326012948831,71225.89919822651,0.4814673907561261,0.0,0.0,0.0,0.0,0.9999999920510092
2016-12-23,0.0011759342937693873,148022.4040720034,76724.04727245106,0.5183272610214447,71298.35562361806,0.481672731034256,0.0,0.0,0.0,0.0,0.9999999920557006
2016-12-27,0.0011759342937693873,147726.19968788416,76561.80378497568,0.5182682824491216,71164.39472697418,0.48173170959065,0.0,0.0,0.0,0.0,0.9999999920397715
2016-12-28,0.0011759342937693873,147112.02677997787,76196.82039374014,0.5179509932773941,70915.20521030342,0.4820489987291445,0.0,0.0,0.0,0.0,0.9999999920065387
2016-12-29,0.0011759342937693873,147052.48797946636,76030.12514301203,0.5170271254004793,71022.36166052002,0.4829728666028229,0.0,0.0,0.0,0.0,0.9999999920033023
2016-12-30,0.0011759342937693873,145471.95755991913,75180.15433508133,0.5168016956403094,70291.80204890348,0.48319829627610983,0.0,0.0,0.0,0.0,0.9999999919164193
2017-01-03,0.0012896923799416982,147732.63884804683,73913.35283797733,0.5003183684683403,73819.28472037711,0.49968162280175143,0.0,0.0,0.0,0.0,0.9999999912700918
2017-01-04,0.0012896923799416982,148698.5641134424,74433.8608029571,0.5005687932949465,74264.70202079293,0.4994311980318536,0.0,0.0,0.0,0.0,0.9999999913268
2017-01-05,0.0012896923799416982,148015.10863873942,74013.88965116792,0.5000428019264822,74001.21769787912,0.4999571893602696,0.0,0.0,0.0,0.0,0.9999999912867518
2017-01-06,0.0012896923799416982,146026.91985466421,73097.57900371746,0.5005760518435167,72929.33956125437,0.4994239393246022,0.0,0.0,0.0,0.0,0.999999991168119
2017-01-09,0.0012896923799416982,147684.93649128792,73920.07180507774,0.5005254669926229,73764.86339651782,0.4994745242746492,0.0,0.0,0.0,0.0,0.9999999912672719
2017-01-10,0.0012896923799416982,146003.81057833284,73068.93447499812,0.500459092030312,72934.87481364231,0.49954089913640887,0.0,0.0,0.0,0.0,0.999999991166721
2017-01-11,0.0012896923799416982,146128.50918414205,73039.90103298546,0.49983334149358305,73088.6068614642,0.5001666496806758,0.0,0.0,0.0,0.0,0.9999999911742589
2017-01-12,0.0012896923799416982,145052.7050130408,72468.26343284904,0.4995995312623357,72584.44029049938,0.5004004598464659,0.0,0.0,0.0,0.0,0.9999999911088016
2017-01-13,0.0012896923799416982,144553.4241417861,72195.00856021757,0.49943478674987773,72358.41429187615,0.500565204328214,0.0,0.0,0.0,0.0,0.9999999910780918
2017-01-17,0.0012896923799416982,144170.94102829832,71914.16989710287,0.4988118228553931,72256.76984150306,0.501188168199029,0.0,0.0,0.0,0.0,0.999999991054422
2017-01-18,0.0012896923799416982,142747.67159917942,71234.76166538965,0.49902573448209675,71512.90864409739,0.5009742564831333,0.0,0.0,0.0,0.0,0.99999999096523
2017-01-19,0.0012896923799416982,144367.33638447136,72058.39634920743,0.4991322701785213,72308.93874557156,0.5008677208880703,0.0,0.0,0.0,0.0,0.9999999910665915
2017-01-20,0.0012896923799416982,145095.19303991777,72393.97038793177,0.49894120453745944,72701.22136229361,0.5010587865739458,0.0,0.0,0.0,0.0,0.9999999911114051
2017-01-23,0.0012896923799416982,143483.6914210336,71553.79825780139,0.4986894158433406,71929.89187353983,0.5013105751682345,0.0,0.0,0.0,0.0,0.9999999910115751
2017-01-24,0.0012896923799416982,142839.14411441938,71388.3209875878,0.49978121494765565,71450.8218371392,0.5002187760233601,0.0,0.0,0.0,0.0,0.9999999909710157
2017-01-25,0.0012896923799416982,145029.15625286175,72670.15860354275,0.5010727531010427,72358.99635962663,0.4989272380063152,0.0,0.0,0.0,0.0,0.9999999911073578
2017-01-26,0.0012896923799416982,144047.23503562176,72145.81275104867,0.5008482997483955,71901.4209948807,0.49915169129834414,0.0,0.0,0.0,0.0,0.9999999910467398
2017-01-27,0.0012896923799416982,145452.29488787506,72781.68744530501,0.5003818434175294,72670.60615287768,0.49961814771569835,0.0,0.0,0.0,0.0,0.9999999911332277
2017-01-30,0.0012896923799416982,145177.22249163777,72593.83063277391,0.5000359518309101,72583.39056917148,0.4999640392855173,0.0,0.0,0.0,0.0,0.9999999911164275
2017-01-31,0.0012896923799416982,143916.89276086524,71804.64740333121,0.4989313347852989,72112.24406784163,0.501068656253332,0.0,0.0,0.0,0.0,0.9999999910386309
2017-02-01,0.0012896923799416982,142181.49045318275,71129.05686114191,0.5002694558513097,71052.43230234845,0.4997305350779429,0.0,0.0,0.0,0.0,0.9999999909292526
2017-02-02,0.0012896923799416982,143342.35444530964,71508.01736268478,0.4988617470349122,71834.33579293246,0.5011382439678,0.0,0.0,0.0,0.0,0.9999999910027124
2017-02-03,0.0012896923799416982,143580.27911831753,71701.76505950499,0.49938449416454367,71878.51276912015,0.500615496853078,0.0,0.0,0.0,0.0,0.9999999910176217
2017-02-06,0.0012896923799416982,143104.4621321614,71524.45037841231,0.49980587126876075,71580.01046405669,0.5001941197189947,0.0,0.0,0.0,0.0,0.9999999909877556
2017-02-07,0.0012896923799416982,142370.67292441722,71120.7196816662,0.49954613700128603,71249.95195305861,0.5004538539400197,0.0,0.0,0.0,0.0,0.9999999909413058
2017-02-08,0.0012896923799416982,143302.13484683077,71446.20698368317,0.4985704299524136,71855.9265734552,0.5014295610477735,0.0,0.0,0.0,0.0,0.9999999910001872
2017-02-09,0.0012896923799416982,143414.114849427,71526.04412608092,0.49873782787124804,71888.06943365367,0.5012621631359663,0.0,0.0,0.0,0.0,0.9999999910072144
2017-02-10,0.0012896923799416982,145930.58548275114,72823.66203483008,0.4990294652346048,73106.92215822867,0.5009705259276839,0.0,0.0,0.0,0.0,0.9999999911622887
2017-02-13,0.0012896923799416982,147188.93562057006,73535.87967880027,0.4996019528829545,73653.0546520774,0.5003980383548896,0.0,0.0,0.0,0.0,0.9999999912378442
2017-02-14,0.0012896923799416982,147286.74056152542,73721.5486488494,0.5005307902652244,73565.19062298363,0.4994692009784382,0.0,0.0,0.0,0.0,0.9999999912436627
2017-02-15,0.0012896923799416982,148811.66731484982,74575.77694174711,0.5011420024208361,74235.88908341034,0.49885798891255606,0.0,0.0,0.0,0.0,0.999999991333392
2017-02-16,0.0012896923799416982,148964.87690337322,74535.48987351466,0.5003561337607284,74429.38574016618,0.49964385758157714,0.0,0.0,0.0,0.0,0.9999999913423055
2017-02-17,0.0012896923799416982,148283.35446075423,74317.52883813724,0.5011859160348754,73965.82433292459,0.49881407526763855,0.0,0.0,0.0,0.0,0.999999991302514
2017-02-21,0.0012896923799416982,149114.03033217802,74630.82101836824,0.5004949624935683,74483.20802411741,0.4995050288573974,0.0,0.0,0.0,0.0,0.9999999913509655
2017-02-22,0.0012896923799416982,149631.4960832832,74876.7626823327,0.5004077660271281,74754.7321112581,0.49959222535374814,0.0,0.0,0.0,0.0,0.9999999913808763
2017-02-23,0.0012896923799416982,149909.2958568882,74927.38565887767,0.4998181415674685,74981.90890831813,0.5001818498293799,0.0,0.0,0.0,0.0,0.9999999913968485
2017-02-24,0.0012896923799416982,149532.6504242492,74677.53195680183,0.499406194867336,74855.117177755,0.5005937965078429,0.0,0.0,0.0,0.0,0.9999999913751787
2017-02-27,0.0012896923799416982,148726.98578232658,74339.94360453697,0.4998416609702506,74387.04088809722,0.5001583303582068,0.0,0.0,0.0,0.0,0.9999999913284574
2017-02-28,0.0012896923799416982,149383.84653032693,74596.23600136413,0.4993594537426782,74787.60923927042,0.5006405376239091,0.0,0.0,0.0,0.0,0.9999999913665873
2017-03-01,0.0012896923799416982,151296.77915543094,75803.2000458064,0.5010232238184786,75493.57781993216,0.4989767676572661,0.0,0.0,0.0,0.0,0.9999999914757446
2017-03-02,0.0012896923799416982,152239.45413246503,76222.821463545,0.5006771858050856,76016.63137922766,0.4993228057234418,0.0,0.0,0.0,0.0,0.9999999915285273
2017-03-03,0.0012896923799416982,152360.47544079527,76339.23224586241,0.5010435418044266,76021.24190524049,0.49895644973082975,0.0,0.0,0.0,0.0,0.9999999915352562
2017-03-06,0.0012896923799416982,151362.16967452882,75812.01512964081,0.5008650133164577,75550.15325519562,0.4991349781629694,0.0,0.0,0.0,0.0,0.9999999914794272
2017-03-07,0.0012896923799416982,151132.097396037,75661.7740090052,0.5006333883578408,75470.32209733939,0.49936660310861525,0.0,0.0,0.0,0.0,0.9999999914664561
2017-03-08,0.0012896923799416982,150767.1145670724,75543.41432229744,0.5010602911597816,75223.69895508258,0.4989397002860163,0.0,0.0,0.0,0.0,0.9999999914457978
2017-03-09,0.0012896923799416982,151440.6613273435,75865.01431922149,0.5009553818260012,75575.64571842962,0.49904460965784225,0.0,0.0,0.0,0.0,0.9999999914838434
2017-03-10,0.0012896923799416982,153056.30895925392,76658.08742074487,0.5008489224782788,76398.22024881668,0.49915106909546036,0.0,0.0,0.0,0.0,0.9999999915737391
2017-03-13,0.0012896923799416982,152639.65400315158,76390.91324102765,0.5004657127921057,76248.73947243154,0.49953427875863254,0.0,0.0,0.0,0.0,0.9999999915507383
2017-03-14,0.0012896923799416982,152403.87383000072,76272.37200174962,0.5004621607376453,76131.50053855873,0.4995378308000215,0.0,0.0,0.0,0.0,0.9999999915376666
2017-03-15,0.0012896923799416982,153520.22395683647,76811.57623644335,0.5003352278722547,76708.64643070073,0.4996647637269473,0.0,0.0,0.0,0.0,0.999999991599202
2017-03-16,0.0012896923799416982,151420.7470769651,75804.47494614912,0.5006214565010615,75616.27084112361,0.49937853498166196,0.0,0.0,0.0,0.0,0.9999999914827233
2017-03-17,0.0012896923799416982,151547.52460257712,75752.71952136632,0.4998611473201069,75794.8037915184,0.5001388441697415,0.0,0.0,0.0,0.0,0.9999999914898485
2017-03-20,0.0012896923799416982,150382.79938036943,75205.1146794849,0.5000912005186544,75177.68341119213,0.4999087909052824,0.0,0.0,0.0,0.0,0.9999999914239368
2017-03-21,0.0012896923799416982,149141.79462426784,74390.2845368992,0.49878898617460155,74751.50879767626,0.5012110051779741,0.0,0.0,0.0,0.0,0.9999999913525757
2017-03-22,0.0012896923799416982,148012.82917582282,73844.3865758715,0.49890531102646896,74168.44131025893,0.5010946802601486,0.0,0.0,0.0,0.0,0.9999999912866175
2017-03-23,0.0012896923799416982,147659.06272648883,73645.30807707107,0.4987523739974255,74013.75335972538,0.5012476172683162,0.0,0.0,0.0,0.0,0.9999999912657418
2017-03-24,0.0012896923799416982,147017.22560298993,73309.712384556,0.49864709447397626,73707.51192874153,0.501352896753634,0.0,0.0,0.0,0.0,0.9999999912276104
2017-03-27,0.0012896923799416982,146148.77771338818,72879.86869710001,0.49866902643568084,73268.90772659577,0.5013309647398021,0.0,0.0,0.0,0.0,0.9999999911754829
2017-03-28,0.0012896923799416982,147013.25187292616,73398.7819516667,0.4992664335804938,73614.4686315671,0.5007335576468795,0.0,0.0,0.0,0.0,0.9999999912273733
2017-03-29,0.0012896923799416982,147530.48203258988,73629.11911827266,0.4990773303513493,73901.36162462481,0.50092266090678,0.0,0.0,0.0,0.0,0.9999999912581293
2017-03-30,0.0012896923799416982,147531.7143218162,73662.71914541617,0.49930090953008954,73868.99388670766,0.500699081728113,0.0,0.0,0.0,0.0,0.9999999912582024
2017-03-31,0.0012896923799416982,148157.392933407,73921.70713143976,0.49894038810918934,74235.68451227486,0.5010596031859302,0.0,0.0,0.0,0.0,0.9999999912951196
2017-04-03,0.0012896923799416982,147204.13479428997,73400.74148061362,0.4986323351799003,73803.39202398395,0.5013676560588485,0.0,0.0,0.0,0.0,0.9999999912387489
2017-04-04,0.0012896923799416982,146479.12640994668,73013.71829340851,0.498458176826282,73465.40682684579,0.5015418143691026,0.0,0.0,0.0,0.0,0.9999999911953845
2017-04-05,0.0012896923799416982,146499.22251174145,72906.7396575697,0.49765956711290027,73592.48156447936,0.502340424083692,0.0,0.0,0.0,0.0,0.9999999911965922
2017-04-06,0.0012896923799416982,146014.88445457845,72767.13586662059,0.4983542338059146,73247.74729826547,0.5016457573614764,0.0,0.0,0.0,0.0,0.999999991167391
2017-04-07,0.0012896923799416982,146630.90043711243,73087.03755028338,0.4984422610268918,73543.86159713667,0.5015577301776062,0.0,0.0,0.0,0.0,0.9999999912044979
2017-04-10,0.0012896923799416982,147172.94313843147,73303.20394020154,0.4980752737359628,73869.73790853754,0.5019247175009293,0.0,0.0,0.0,0.0,0.9999999912368921
