signal_date,trade_date,asset,side,quantity,raw_open_usd,execution_price_usd,usdjpy,notional_jpy,commission_usd,commission_jpy,slippage_jpy,fx_cost_jpy,pre_trade_equity_jpy
2019-06-28,2019-07-01,QUAL,SELL,0.11664142304153118,84.46251783044117,84.42028657152595,107.74700164794922,1061.5049572107819,0.01299791111424518,1.4004859502464728,0.5307524786054179,1.061504957210782,191699.76700901237
2019-06-28,2019-07-01,USMV,BUY,0.17782226111981392,55.091125946734174,55.11867150970754,107.74700164794922,1055.535806728745,0.012937751373064929,1.3940039185143842,0.5277679033643446,1.055535806728745,191699.76700901237
2019-12-31,2020-01-02,QUAL,SELL,0.16047203464955923,93.47996323234476,93.43322325072859,108.68099975585938,1630.3149718657078,0.019791313659362417,2.150939754981303,0.8151574859328161,1.6303149718657077,210744.66831941914
2019-12-31,2020-01-02,USMV,BUY,0.2523161300425321,59.11849585087592,59.14805509880135,108.68099975585938,1621.1455763666088,0.01969969103793506,2.1409821168843255,0.8105727881831918,1.621145576366609,210744.66831941914
2020-06-30,2020-07-01,QUAL,SELL,0.13789120875275027,89.3331053382784,89.28843878560927,107.58999633789062,1325.320459126815,0.016251959792367567,1.7485482945443722,0.6626602295632363,1.325320459126815,196723.46921332763
2020-06-30,2020-07-01,USMV,BUY,0.22271455215279778,54.99852456177139,55.026023824052274,107.58999633789062,1317.8668275371942,0.01617672705359434,1.7404540044552712,0.6589334137685527,1.3178668275371943,196723.46921332763
2020-12-31,2021-01-04,QUAL,SELL,0.3742018156137474,108.9350469030437,108.88057937959218,103.22599792480467,4207.872820389137,0.05378116984537458,5.551614926852204,2.103936410194538,4.207872820389137,221743.57433083744
2020-12-31,2021-01-04,USMV,BUY,0.6520274039133749,62.16673975414447,62.19782312402154,103.22599792480467,4184.205741296,0.05353218438561714,5.5259131542999755,2.0921028706476146,4.184205741296,221743.57433083744
2021-06-30,2021-07-01,QUAL,SELL,0.25760142283556825,125.463693247137,125.40096140051344,110.53500366210938,3572.4499666251063,0.04264057522787098,4.713276138967169,1.786224983312413,3.572449966625106,266326.6968940722
2021-06-30,2021-07-01,USMV,BUY,0.47350374845621024,67.872448466996,67.9063846912295,110.53500366210938,3552.358336394769,0.042443184557936685,4.691457560543116,1.776179168197487,3.5523583363947693,266326.6968940722
2021-12-31,2022-01-03,USMV,SELL,0.02716254841739798,75.02828938657632,74.99077524188303,115.06300354003906,234.49374612647804,0.01,1.1506300354003907,0.11724687306324498,0.23449374612647803,305950.6325354648
2021-12-31,2022-01-03,QUAL,BUY,0.014553036241827418,138.24600944037732,138.3151324450975,115.06300354003906,231.49516312338923,0.01,1.1506300354003907,0.11574758156168469,0.23149516312338925,305950.6325354648
2022-06-30,2022-07-01,USMV,SELL,1.0479917201685043,65.46268598120679,65.42995463821619,136.58900451660156,9370.600266517926,0.09051246693964383,12.36300775562776,4.685300133258666,9.370600266517926,298142.69239271834
2022-06-30,2022-07-01,QUAL,BUY,0.6414216014237425,106.35513263414794,106.40831020046501,136.58900451660156,9317.894203698397,0.09009341712832113,12.305770159056323,4.6589471018492725,9.317894203698396,298142.69239271834
2022-12-30,2023-01-03,QUAL,SELL,0.0024173904467977314,110.85106256528783,110.7956370340052,130.84500122070312,35.06257418647874,0.01,1.3084500122070313,0.0175312870932372,0.03506257418647874,297502.78613589145
2022-12-30,2023-01-03,USMV,BUY,0.0036265151891118515,68.17370529254055,68.20779214518681,130.84500122070312,32.349199274375906,0.01,1.3084500122070313,0.01617459963718713,0.032349199274375906,297502.78613589145
2023-06-30,2023-07-03,QUAL,SELL,0.6200666875965425,130.26734333695828,130.20220966528981,144.77999877929688,11694.52333689734,0.10656894978167696,15.42905241930214,5.847261668447177,11.69452333689734,363457.0028409397
2023-06-30,2023-07-03,USMV,BUY,1.1404499726693227,70.42844107121257,70.46365529174818,144.77999877929688,11628.7459626872,0.10607556135218432,15.357619643082478,5.8143729813437846,11.628745962687201,363457.0028409397
2023-12-29,2024-01-02,QUAL,SELL,0.16002596614750542,142.62413975782837,142.55282768794947,140.95199584960938,3217.027146375942,0.03011204325072633,4.2443525952996355,1.6085135731876468,3.217027146375942,380978.04832989315
2023-12-29,2024-01-02,USMV,BUY,0.30432821615999495,74.57485547388137,74.61214290161831,140.95199584960938,3198.9383505171154,0.029972686066123855,4.224709921993934,1.5994691752586114,3.1989383505171154,380978.04832989315
2024-06-28,2024-07-01,QUAL,SELL,0.33104614748100514,167.66120101923656,167.57737041872696,160.68699645996094,8918.705921772955,0.07322811260439432,11.766805470831931,4.459352960885512,8.918705921772954,492725.1791838939
2024-06-28,2024-07-01,USMV,BUY,0.6767937616295446,81.54835407618292,81.589128253221,160.68699645996094,8868.543077898996,0.0728890971845161,11.712330101258086,4.434271538949128,8.868543077898996,492725.1791838939
2024-12-31,2025-01-02,USMV,SELL,0.14317651590579095,87.2099583626902,87.16635338350886,156.9949951171875,1960.3051314746845,0.01647383071179615,2.5863089721598103,0.9801525657372022,1.9603051314746844,510800.8429591125
2024-12-31,2025-01-02,QUAL,BUY,0.07033332068841537,176.53388931419985,176.62215625885693,156.9949951171875,1949.2835582735925,0.016397598039020345,2.5743408240696026,0.9746417791365622,1.9492835582735926,510800.8429591125
2025-06-30,2025-07-01,USMV,SELL,0.3104936658508074,92.362152166312,92.31597109022886,144.51699829101562,4144.4387087968935,0.03783585205010465,5.467923766064094,2.07221935439791,4.144438708796893,489692.0331187331
2025-06-30,2025-07-01,QUAL,BUY,0.15777064789906842,180.74697600215356,180.83734949015462,144.51699829101562,4121.128738058752,0.03766069004730379,5.442609879204671,2.0605643690290654,4.1211287380587525,489692.0331187331
2025-12-31,2026-01-02,QUAL,SELL,0.3729046660826441,199.10883670357583,199.00928228522406,156.41299438476562,11613.448086115997,0.09795916674445196,15.322086597936284,5.806724043057086,11.613448086115998,560560.9935891934
2025-12-31,2026-01-02,USMV,BUY,0.788455674144789,93.64002148784564,93.68684149858956,156.41299438476562,11548.128768995317,0.09750565673939168,15.251151740061356,5.774064384496634,11.548128768995317,560560.9935891934
2026-06-30,2026-07-01,QUAL,SELL,0.28968300901745986,218.77999877929688,218.67060877990724,161.92300415039062,10262.16967990913,0.08361561111425717,13.539290945491311,5.131084839953903,10.26216967990913,617115.8429028298
2026-06-30,2026-07-01,USMV,BUY,0.6544855319228693,96.29000091552734,96.33814591598511,161.92300415039062,10204.45450962379,0.08322853793005819,13.476614892679756,5.102227254812064,10.20445450962379,617115.8429028298
