date,cash,shares,close_price,position_value,exposure_pct,equity,gross_cash,gross_shares,gross_position_value,gross_equity
2022-09-13,709.1817369093237,0.0,372.626447083,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-14,709.1817369093237,0.0,374.04832363,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-15,709.1817369093237,0.0,369.801652343,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-16,709.1817369093237,0.0,366.980860658,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-19,709.1817369093237,0.0,369.82678029,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-20,709.1817369093237,0.0,365.581696156,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-21,709.1817369093237,0.0,359.20455183,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-22,709.1817369093237,0.0,356.187305932,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-23,709.1817369093237,0.0,350.219441018,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-26,709.1817369093237,0.0,346.754843205,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-27,709.1817369093237,0.0,345.8696575,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-28,709.1817369093237,0.0,352.67511749,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-29,709.1817369093237,0.0,345.308088074,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-09-30,709.1817369093237,0.0,339.968419467,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-03,709.1817369093237,0.0,348.944012153,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-04,709.1817369093237,0.0,359.75660313,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-05,709.1817369093237,0.0,358.919008054,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-06,709.1817369093237,0.0,355.216457095,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-07,709.1817369093237,0.0,345.308088074,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-10,709.1817369093237,0.0,342.671567211,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-11,709.1817369093237,0.0,340.501434515,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-12,709.1817369093237,0.0,339.378295664,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-13,709.1817369093237,0.0,348.334852098,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-14,709.1817369093237,0.0,340.396735131,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-17,709.1817369093237,0.0,349.143892796,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-18,709.1817369093237,0.0,353.246205042,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-19,709.1817369093237,0.0,350.742937941,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-20,709.1817369093237,0.0,347.80183705,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-21,709.1817369093237,0.0,356.253932813,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-24,709.1817369093237,0.0,360.613234457,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-25,709.1817369093237,0.0,366.371700603,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-26,709.1817369093237,0.0,363.611444103,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-27,709.1817369093237,0.0,361.669746428,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-28,709.1817369093237,0.0,370.274132205,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-10-31,709.1817369093237,0.0,367.599538839,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-01,709.1817369093237,0.0,365.990975568,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-02,709.1817369093237,0.0,356.805984113,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-03,709.1817369093237,0.0,353.131987531,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-04,709.1817369093237,0.0,358.214666741,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-07,709.1817369093237,0.0,361.64119205,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-08,709.1817369093237,0.0,363.592407852,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-09,709.1817369093237,0.0,356.1016428,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-10,709.1817369093237,0.0,375.670909568,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-11,709.1817369093237,0.0,379.306833646,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-14,709.1817369093237,0.0,376.08018898,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-15,709.1817369093237,0.0,379.287797395,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-16,709.1817369093237,0.0,376.394287133,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-17,709.1817369093237,0.0,375.242593904,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-18,709.1817369093237,0.0,376.946338433,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-21,709.1817369093237,0.0,375.575728309,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-22,709.1817369093237,0.0,380.629853141,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-23,709.1817369093237,0.0,383.028420858,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-25,709.1817369093237,0.0,382.942757725,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-28,709.1817369093237,0.0,376.832120923,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-29,709.1817369093237,0.0,376.184888364,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-11-30,709.1817369093237,0.0,388.03495506,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-01,709.1817369093237,0.0,387.749411284,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-02,709.1817369093237,0.0,387.302059369,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-05,709.1817369093237,0.0,380.334791239,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-06,709.1817369093237,0.0,374.852350744,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-07,709.1817369093237,0.0,374.214636311,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-08,709.1817369093237,0.0,377.146219076,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-09,709.1817369093237,0.0,374.328853822,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-12,709.1817369093237,0.0,379.725631184,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-13,709.1817369093237,0.0,382.600105194,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-14,709.1817369093237,0.0,380.153946848,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-15,709.1817369093237,0.0,370.854737883,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-16,709.1817369093237,0.0,366.476752828,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-19,709.1817369093237,0.0,363.369153885,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-20,709.1817369093237,0.0,363.866369716,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-21,709.1817369093237,0.0,369.307058326,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-22,709.1817369093237,0.0,364.038482888,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-23,709.1817369093237,0.0,366.132526483,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-27,709.1817369093237,0.0,364.688688206,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-28,709.1817369093237,0.0,360.156374671,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-29,709.1817369093237,0.0,366.639304157,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2022-12-30,709.1817369093237,0.0,365.673558024,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-03,709.1817369093237,0.0,364.134101317,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-04,709.1817369093237,0.0,366.94528313,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-05,709.1817369093237,0.0,362.75719594,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-06,709.1817369093237,0.0,371.075999263,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-09,709.1817369093237,0.0,370.865638719,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-10,709.1817369093237,0.0,373.466459988,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-11,709.1817369093237,0.0,378.19001038,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-12,709.1817369093237,0.0,379.566915758,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-13,709.1817369093237,0.0,381.039439565,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-17,709.1817369093237,0.0,380.341425033,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-18,709.1817369093237,0.0,374.336587692,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-19,709.1817369093237,0.0,371.611462465,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-20,709.1817369093237,0.0,378.534236725,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-23,709.1817369093237,0.0,383.076112102,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-24,709.1817369093237,0.0,382.664952858,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-25,709.1817369093237,0.0,382.808380501,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-26,709.1817369093237,0.0,387.015591377,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-27,709.1817369093237,0.0,387.904842767,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-30,709.1817369093237,0.0,383.037864731,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-01-31,709.1817369093237,0.0,388.669790199,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-01,709.1817369093237,0.0,392.800506332,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-02,709.1817369093237,0.0,398.518488386,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-03,709.1817369093237,0.0,394.282591981,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-06,709.1817369093237,0.0,391.87300757,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-07,709.1817369093237,0.0,396.998155365,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-08,709.1817369093237,0.0,392.657078688,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-09,709.1817369093237,0.0,389.253062616,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-10,709.1817369093237,0.0,390.161437691,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-13,709.1817369093237,0.0,394.74156044,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-14,709.1817369093237,0.0,394.559885425,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-15,709.1817369093237,0.0,395.841172374,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-16,709.1817369093237,0.0,390.390921921,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-17,709.1817369093237,0.0,389.415613945,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-21,709.1817369093237,0.0,381.603588296,0.0,0.0,709.1817369093237,732.188877127572,0.0,0.0,732.188877127572
2023-02-22,531.8863026819928,0.46326281195432645,381.077686936,176.53912082302188,0.24919930167042095,708.4254235050147,549.141657845679,0.4791627036930728,182.59821478935612,731.7398726350351
2023-02-23,531.8863026819928,0.46326281195432645,383.104797631,177.47820582373024,0.2501932415502267,709.364508505723,549.141657845679,0.4791627036930728,183.56953063065745,732.7111884763365
2023-02-24,531.8863026819928,0.46326281195432645,379.01232887,175.58231723767412,0.248183894372038,707.4686199196669,549.141657845679,0.4791627036930728,181.60857223435727,730.7502300800363
2023-02-27,531.8863026819928,0.46326281195432645,380.303177661,176.18031947840066,0.24881884552170255,708.0666221603934,549.141657845679,0.4791627036930728,182.22709883111176,731.3687566767908
2023-02-28,531.8863026819928,0.46326281195432645,378.897586755,175.52916148282966,0.24812740231804248,707.4154641648224,549.141657845679,0.4791627036930728,181.55359209230642,730.6952499379854
2023-03-01,706.7202820282155,0.0,377.444186634,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-02,706.7202820282155,0.0,380.379672404,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-03,706.7202820282155,0.0,386.480128175,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-06,706.7202820282155,0.0,386.747859776,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-07,706.7202820282155,0.0,380.819517178,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-08,706.7202820282155,0.0,381.441036966,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-09,706.7202820282155,0.0,374.403520592,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-10,706.7202820282155,0.0,369.001079353,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-13,706.7202820282155,0.0,368.475177994,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-14,706.7202820282155,0.0,374.566071921,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-15,706.7202820282155,0.0,372.223420411,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-16,706.7202820282155,0.0,378.754159111,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-17,706.7202820282155,0.0,374.325676869,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-20,706.7202820282155,0.0,377.925054515,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-21,706.7202820282155,0.0,382.887396497,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-22,706.7202820282155,0.0,376.360525032,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-23,706.7202820282155,0.0,377.377949113,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-24,706.7202820282155,0.0,379.854320934,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-27,706.7202820282155,0.0,380.564598123,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-28,706.7202820282155,0.0,379.710345828,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-29,706.7202820282155,0.0,385.229391552,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-30,706.7202820282155,0.0,387.485001544,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-03-31,706.7202820282155,0.0,392.946457226,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-03,706.7202820282155,0.0,394.443798327,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-04,706.7202820282155,0.0,392.255376718,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-05,706.7202820282155,0.0,391.228354296,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-06,706.7202820282155,0.0,392.754490418,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-10,706.7202820282155,0.0,393.157620714,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-11,706.7202820282155,0.0,393.263202459,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-12,706.7202820282155,0.0,391.660279613,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-13,706.7202820282155,0.0,396.862580105,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-14,706.7202820282155,0.0,395.893147725,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-17,706.7202820282155,0.0,397.313702103,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-18,706.7202820282155,0.0,397.572857294,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-19,706.7202820282155,0.0,397.505668911,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-20,706.7202820282155,0.0,395.336443983,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-21,706.7202820282155,0.0,395.643590875,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-24,706.7202820282155,0.0,396.056319512,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-25,706.7202820282155,0.0,389.769406557,0.0,0.0,706.7202820282155,730.3058072655643,0.0,0.0,730.3058072655643
2023-04-26,530.0402115211616,0.451758053962378,388.11849201,175.33565465725036,0.24857053248388625,705.375866178412,547.7293554491732,0.46768461812427864,181.51704872266774,729.2464041718409
2023-04-27,530.0402115211616,0.451758053962378,395.845156023,178.8262373553844,0.25227070294947507,708.866448876546,547.7293554491732,0.46768461812427864,185.13069063096225,732.8600460801355
2023-04-28,530.0402115211616,0.451758053962378,399.223771841,180.35255426241056,0.2538772393937309,710.3927657835721,547.7293554491732,0.46768461812427864,186.71081727959222,734.4401727287654
2023-05-01,709.8655441879398,0.0,398.820641544,0.0,0.0,709.8655441879398,734.2336789053809,0.0,0.0,734.2336789053809
2023-05-02,709.8655441879398,0.0,394.338216582,0.0,0.0,709.8655441879398,734.2336789053809,0.0,0.0,734.2336789053809
2023-05-03,709.8655441879398,0.0,391.631484592,0.0,0.0,709.8655441879398,734.2336789053809,0.0,0.0,734.2336789053809
2023-05-04,709.8655441879398,0.0,388.85756422,0.0,0.0,709.8655441879398,734.2336789053809,0.0,0.0,734.2336789053809
2023-05-05,532.3991581409548,0.45133835613639006,396.056319512,178.75540818597494,0.25135943246379727,711.1545663269297,550.6752591790357,0.46768175878756396,185.22831608830154,735.9035752673373
2023-05-08,532.3991581409548,0.45133835613639006,396.161901256,178.80306127674993,0.25140959405771335,711.2022194177048,550.6752591790357,0.46768175878756396,185.27769474403132,735.9529539230671
2023-05-09,532.3991581409548,0.45133835613639006,394.424601646,178.01895132665612,0.25058335218969,710.418109467611,550.6752591790357,0.46768175878756396,184.46519140688557,735.1404505859213
2023-05-10,532.3991581409548,0.45133835613639006,396.267483001,178.85071436797625,0.2514597489305426,711.249872508931,550.6752591790357,0.46768175878756396,185.32707340022878,736.0023325792645
2023-05-11,710.5353026652224,0.0,395.576402493,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-12,710.5353026652224,0.0,395.058092112,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-15,710.5353026652224,0.0,396.421056447,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-16,710.5353026652224,0.0,393.771914499,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-17,710.5353026652224,0.0,398.551888013,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-18,710.5353026652224,0.0,402.391224169,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-19,710.5353026652224,0.0,401.805725406,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-22,710.5353026652224,0.0,401.968897192,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-23,710.5353026652224,0.0,397.457677209,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-24,710.5353026652224,0.0,394.578175092,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-25,710.5353026652224,0.0,397.995184271,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-26,710.5353026652224,0.0,403.14949306,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-30,710.5353026652224,0.0,403.303066507,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-05-31,710.5353026652224,0.0,401.066653196,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-01,710.5353026652224,0.0,404.87719433,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-02,710.5353026652224,0.0,410.732181968,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-05,710.5353026652224,0.0,409.945118056,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-06,710.5353026652224,0.0,410.837763713,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-07,710.5353026652224,0.0,409.417209335,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-08,710.5353026652224,0.0,411.893581156,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-09,710.5353026652224,0.0,412.632653366,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-12,710.5353026652224,0.0,416.376006118,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-13,710.5353026652224,0.0,419.121131469,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-14,710.5353026652224,0.0,419.62024517,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-15,710.5353026652224,0.0,424.822545661,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-16,710.5353026652224,0.0,423.375875183,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-20,710.5353026652224,0.0,421.179322606,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-21,710.5353026652224,0.0,419.021306039,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-22,710.5353026652224,0.0,420.533844437,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-23,710.5353026652224,0.0,417.354623602,0.0,0.0,710.5353026652224,735.598325394958,0.0,0.0,735.598325394958
2023-06-26,532.9014769989168,0.42542434272482293,415.649405154,176.8273749916041,0.24914779002667037,709.7288519905209,551.6987440462185,0.44123239600627784,183.39798293468357,735.0967269809021
2023-06-27,532.9014769989168,0.42542434272482293,420.206288351,178.7659840305616,0.2511931398015074,711.6674610294784,551.6987440462185,0.44123239600627784,185.4086274260166,737.1073714722352
2023-06-28,532.9014769989168,0.42542434272482293,420.418236406,178.85615189255176,0.2512880011853367,711.7576288914686,551.6987440462185,0.44123239600627784,185.50214577415312,737.2008898203717
2023-06-29,711.2563121900082,0.0,422.075284841,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-06-30,711.2563121900082,0.0,427.056064149,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-03,711.2563121900082,0.0,427.547398278,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-05,711.2563121900082,0.0,426.911554111,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-06,711.2563121900082,0.0,423.568555233,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-07,711.2563121900082,0.0,422.499180953,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-10,711.2563121900082,0.0,423.568555233,0.0,0.0,711.2563121900082,737.0181039574429,0.0,0.0,737.0181039574429
2023-07-11,533.4422341425061,0.41828547922363024,426.266075942,178.30090985217583,0.2505129994669932,711.743143994682,552.7635779680822,0.43422497039593166,185.0953742067049,737.8589521747872
2023-07-12,533.4422341425061,0.41828547922363024,429.695780843,179.73550561028625,0.25202063327521645,713.1777397527924,552.7635779680822,0.43422497039593166,186.5846377158084,739.3482156838907
2023-07-13,713.6069569465675,0.0,433.106217738,0.0,0.0,713.6069569465675,740.1346806827289,0.0,0.0,740.1346806827289
2023-07-14,713.6069569465675,0.0,432.836465667,0.0,0.0,713.6069569465675,740.1346806827289,0.0,0.0,740.1346806827289
2023-07-17,713.6069569465675,0.0,434.339370062,0.0,0.0,713.6069569465675,740.1346806827289,0.0,0.0,740.1346806827289
2023-07-18,713.6069569465675,0.0,437.56676091,0.0,0.0,713.6069569465675,740.1346806827289,0.0,0.0,740.1346806827289
2023-07-19,713.6069569465675,0.0,438.539795165,0.0,0.0,713.6069569465675,740.1346806827289,0.0,0.0,740.1346806827289
