date,cash_jpy,equity_jpy,QUAL_value_jpy,QUAL_weight,VLUE_value_jpy,VLUE_weight,USMV_value_jpy,USMV_weight,SPY_value_jpy,SPY_weight,QQQ_value_jpy,QQQ_weight,market_weight
2020-09-09,0.0009231818039552309,219266.01372934156,74922.96014248436,0.34169892026663123,71310.11554175026,0.32522192714177,73032.93712192515,0.33307914838127095,0.0,0.0,0.0,0.0,0.9999999957896721
2020-09-10,0.0009231818039552309,216361.2321722024,73874.552264745,0.3414408002906365,70296.9304146932,0.32490538951425324,72189.74856958243,0.33365380592825633,0.0,0.0,0.0,0.0,0.999999995733146
2020-09-11,0.0009231818039552309,216988.23384504535,73870.73276652471,0.34043658247053593,70771.4509922099,0.32615340351933036,72346.04916312895,0.333410009755609,0.0,0.0,0.0,0.0,0.9999999957454753
2020-09-14,0.0009231818039552309,220057.16155152282,74840.14968482338,0.3400941335294865,71857.3554450003,0.32653949972982843,73359.65549851734,0.3333663625454942,0.0,0.0,0.0,0.0,0.9999999958048091
2020-09-15,0.0009231818039552309,219723.10866447675,74944.04832874953,0.34108405248894946,71376.76472567416,0.3248486932463187,73402.29468687128,0.3340672500631629,0.0,0.0,0.0,0.0,0.999999995798431
2020-09-16,0.0009231818039552309,219612.07391012108,74593.34796326963,0.33965959446199606,71859.63763349484,0.3272116890208153,73159.08739017483,0.33312871231349545,0.0,0.0,0.0,0.0,0.9999999957963067
2020-09-17,0.0009231818039552309,217744.38897659362,73707.48114903431,0.3385046177100687,71482.02542195014,0.328284121386173,72554.88148242737,0.3332112566640082,0.0,0.0,0.0,0.0,0.9999999957602499
2020-09-18,0.0009231818039552309,214985.12551079618,72766.03960621177,0.338470112447652,70577.4769508196,0.3282900469654833,71641.60803058301,0.33323983629269877,0.0,0.0,0.0,0.0,0.9999999957058341
2020-09-21,0.0009231818039552309,210943.9590110342,71488.9207199556,0.3389000616804395,68763.68432688866,0.3259808180773346,70691.35304100814,0.33511911586579435,0.0,0.0,0.0,0.0,0.9999999956235684
2020-09-22,0.0009231818039552309,212555.15299373292,72357.36022703214,0.3404168716115086,68920.61205828808,0.3242481355430615,71277.1797852309,0.33533498850217225,0.0,0.0,0.0,0.0,0.9999999956567424
2020-09-23,0.0009231818039552309,209325.75978593243,71363.6845527893,0.3409216554415929,67838.45230919155,0.324080764730374,70123.62200076978,0.3349975754177694,0.0,0.0,0.0,0.0,0.9999999955897363
2020-09-24,0.0009231818039552309,210235.09741739955,71647.1499604226,0.3407953802222412,68193.35387727118,0.3243671238293789,70394.59265652396,0.334837491557192,0.0,0.0,0.0,0.0,0.9999999956088121
2020-09-25,0.0009231818039552309,213052.41277723308,72744.9394970578,0.3414415192430591,68848.91739357148,0.3231548354514984,71458.554963422,0.33540364097232184,0.0,0.0,0.0,0.0,0.9999999956668794
2020-09-28,0.0009231818039552309,216763.53136537803,74037.07535499617,0.3415568794651107,70377.9092819302,0.3246759675791623,72348.54580526988,0.3337671486967921,0.0,0.0,0.0,0.0,0.999999995741065
2020-09-29,0.0009231818039552309,215446.90631492223,73723.57268129975,0.3421890522462959,69789.29143787813,0.3239280277056566,71934.04127256258,0.3338829157630856,0.0,0.0,0.0,0.0,0.9999999957150381
2020-09-30,0.0009231818039552309,217218.26204841482,74372.60163916781,0.3423865053417619,70333.03165925077,0.32378968046238465,72512.62782681444,0.3338238099458342,0.0,0.0,0.0,0.0,0.9999999957499808
2020-10-01,0.0011109480042250652,217731.41294212814,72593.53295177678,0.33340863392583486,72655.1397147825,0.3336915823629632,72482.73916462084,0.33289977860882375,0.0,0.0,0.0,0.0,0.9999999948976218
2020-10-02,0.0011109480042250652,217207.16381338032,72078.72218954218,0.33184320868657285,72865.83756342855,0.33546700893361553,72262.60294946158,0.3326897772651184,0.0,0.0,0.0,0.0,0.9999999948853068
2020-10-05,0.0011109480042250652,220577.91103534834,73246.92222672065,0.33206825598680456,74139.11640142051,0.3361130588889269,73191.87129625918,0.33181868008773524,0.0,0.0,0.0,0.0,0.9999999949634666
2020-10-06,0.0011109480042250652,218780.80375972178,72525.59882402852,0.33149891387948505,73687.31465734026,0.3368088670990902,72567.88916740498,0.3316922139435204,0.0,0.0,0.0,0.0,0.9999999949220956
2020-10-07,0.0011109480042250652,222097.28163647527,73616.04738017535,0.3314585700362994,75085.70904020428,0.3380757679110327,73395.5241051476,0.3304656570505894,0.0,0.0,0.0,0.0,0.9999999949979216
2020-10-08,0.0011109480042250652,225425.15875906067,74520.87249532861,0.3305792170916386,76588.74490384829,0.33975242748174356,74315.54024893575,0.3296683504983835,0.0,0.0,0.0,0.0,0.9999999950717656
2020-10-09,0.0011109480042250652,226352.02606632546,75278.80720198773,0.33257403748588316,76242.29424211722,0.3368306242585908,74830.92351127249,0.33059533334747176,0.0,0.0,0.0,0.0,0.9999999950919458
2020-10-12,0.0011109480042250652,227804.17479898603,75959.80967832018,0.33344344872233783,76593.83685543323,0.3362266601260468,75250.52715428462,0.33032988627484783,0.0,0.0,0.0,0.0,0.9999999951232325
2020-10-13,0.0011109480042250652,225413.51386599275,75234.6791182895,0.33376294893755193,75646.15496849807,0.3355883756528872,74532.67866825718,0.330648670481072,0.0,0.0,0.0,0.0,0.999999995071511
2020-10-14,0.0011109480042250652,224702.4273310277,74882.749579469,0.3332529624575575,75534.12372741432,0.3361517925043986,74285.55291319636,0.33059524009395846,0.0,0.0,0.0,0.0,0.9999999950559145
2020-10-15,0.0011109480042250652,223983.55922546468,74550.59728340253,0.33283959564353094,75707.99431932441,0.3380069259597567,73724.96651178972,0.329153473436759,0.0,0.0,0.0,0.0,0.9999999950400467
2020-10-16,0.0011109480042250652,224696.9382541036,74693.40113521558,0.33241841974164715,75965.19856444832,0.33807847652352685,74038.33744349168,0.32950309879061973,0.0,0.0,0.0,0.0,0.9999999950557937
2020-10-19,0.0011109480042250652,221812.89301409057,73551.11967477042,0.33159082267638124,75297.29620827606,0.3394631176984506,72964.47602009606,0.3289460546166765,0.0,0.0,0.0,0.0,0.9999999949915084
2020-10-20,0.0011109480042250652,222601.27708051953,73943.05484644309,0.33217713670032695,75573.39153236082,0.3395011588591397,73084.82959076761,0.32832169944978035,0.0,0.0,0.0,0.0,0.999999995009247
2020-10-21,0.0011109480042250652,222522.26652249272,74066.30443574711,0.33284895751437277,75264.31943268394,0.3382327557996367,73191.64154311366,0.32891828169346543,0.0,0.0,0.0,0.0,0.9999999950074748
2020-10-22,0.0011109480042250652,222549.08748462007,73911.4332148461,0.33211294663229735,75754.50690207709,0.34039459679794165,72883.14625674888,0.3274924515778376,0.0,0.0,0.0,0.0,0.9999999950080766
2020-10-23,0.0011109480042250652,223168.47118432456,74465.26560885043,0.33367287598321327,75424.09904952843,0.3379693316410829,73279.1054149977,0.3283577873976351,0.0,0.0,0.0,0.0,0.9999999950219312
2020-10-26,0.0011109480042250652,218181.96867663963,72707.32099755916,0.33324165804607025,73441.08694336214,0.3366047496445812,72033.55962477032,0.330153587217507,0.0,0.0,0.0,0.0,0.9999999949081585
2020-10-27,0.0011109480042250652,216348.96978726334,72485.65376980076,0.33504043879236467,72267.66389515989,0.33403285426420526,71595.65101135468,0.3309267018084483,0.0,0.0,0.0,0.0,0.9999999948650182
2020-10-28,0.0011109480042250652,208866.12251581464,69589.46515519846,0.3331773689145274,69987.89759853491,0.33508496617605216,69288.75865113326,0.3317376595904726,0.0,0.0,0.0,0.0,0.9999999946810522
2020-10-29,0.0011109480042250652,210162.6314700982,70207.44037826032,0.33406243482561926,70639.61289984481,0.33611880668659866,69315.57708104505,0.3298187532016472,0.0,0.0,0.0,0.0,0.9999999947138651
2020-10-30,0.0011109480042250652,209980.6711216086,69726.57222214468,0.33206186002597876,71015.52396866835,0.338200290480738,69238.57381984759,0.3297378442025677,0.0,0.0,0.0,0.0,0.9999999947092844
2020-11-02,0.0011109480042250652,213329.91644049712,70620.44770563733,0.33103865076202327,72454.02033815123,0.3396336601404914,70255.44728576054,0.3293276838898331,0.0,0.0,0.0,0.0,0.9999999947923478
2020-11-03,0.0011109480042250652,217546.7800295357,72045.36488127914,0.3311718282913576,73967.57242386093,0.34000766370257723,71533.84161344763,0.32882050289935655,0.0,0.0,0.0,0.0,0.9999999948932914
2020-11-04,0.0011109480042250652,219794.07101420287,73667.83462671819,0.335167524250269,73928.70059850409,0.3363543896219425,72197.53467803258,0.32847808107329357,0.0,0.0,0.0,0.0,0.9999999949455051
2020-11-05,0.0011109480042250652,223259.84690979333,74859.96708450072,0.33530421220232853,75660.00731502548,0.3388876610024525,72739.87139931912,0.3258081218191876,0.0,0.0,0.0,0.0,0.9999999950239686
2020-11-06,0.0011109480042250652,221069.09979046852,74131.54428282203,0.3353320041248851,74534.46703250609,0.3371546141145488,72403.0873641924,0.32751337673522335,0.0,0.0,0.0,0.0,0.9999999949746572
2020-11-09,0.0011109480042250652,225935.36404366654,75618.75439649363,0.33469198023324404,76982.64813197964,0.34072863474839293,73333.96040424526,0.3245793801012576,0.0,0.0,0.0,0.0,0.9999999950828945
2020-11-10,0.0011109480042250652,231523.17388558178,76866.6897590318,0.3320043020705095,79453.71488179379,0.343178238049983,75202.76813380819,0.32481745508107635,0.0,0.0,0.0,0.0,0.9999999952015688
2020-11-11,0.0011109480042250652,232313.63170404432,77192.81387619388,0.3322784518066231,79468.29820835553,0.3420733326126728,75652.51850854693,0.3256482107985999,0.0,0.0,0.0,0.0,0.9999999952178957
2020-11-12,0.0011109480042250652,229553.45839156726,76388.15956727814,0.33276849803315484,78182.56872915814,0.34058545350162417,74982.72898418296,0.3266460436256162,0.0,0.0,0.0,0.0,0.9999999951603953
2020-11-13,0.0011109480042250652,232969.24496369626,77359.43677417703,0.3320585804629791,79887.6220456425,0.34291059344803837,75722.18503292871,0.32503082132033584,0.0,0.0,0.0,0.0,0.9999999952313533
2020-11-16,0.0011109480042250652,235419.33493046262,78014.92622844061,0.33138708106317777,81384.68687897049,0.3457009463687833,76019.72071210352,0.32291196784902126,0.0,0.0,0.0,0.0,0.9999999952809823
2020-11-17,0.0011109480042250652,233927.9373318654,77596.93767784431,0.3317129991522143,80880.89033875434,0.34575130812191723,75450.10820431872,0.32253568797676474,0.0,0.0,0.0,0.0,0.9999999952508964
2020-11-18,0.0011109480042250652,230762.44767626745,76415.26835594393,0.33114256294917427,80107.94514509175,0.34714463272409807,74239.23306428376,0.32171279951247816,0.0,0.0,0.0,0.0,0.9999999951857504
2020-11-19,0.0011109480042250652,230614.82135106155,76307.6120580246,0.3308877183650857,80138.60134194886,0.34749978718824426,74168.60684014006,0.3216124896293386,0.0,0.0,0.0,0.0,0.9999999951826687
2020-11-20,0.0011109480042250652,229149.6758323304,75688.21433365994,0.33030033343377396,79698.9356613911,0.34780296054054677,73762.52472633135,0.3218967011775467,0.0,0.0,0.0,0.0,0.9999999951518674
2020-11-23,0.0011109480042250652,231672.82360371583,76209.96989065348,0.32895515626387495,81605.66306367099,0.3522452991864951,73857.18953844334,0.3187995397542983,0.0,0.0,0.0,0.0,0.9999999952046684
2020-11-24,0.0011109480042250652,237145.33269842927,77964.48390154194,0.3287624639894856,84146.44705700173,0.35483071119096526,75034.40062893757,0.3164068201348774,0.0,0.0,0.0,0.0,0.9999999953153283
2020-11-25,0.0011109480042250652,235987.83636059464,77679.62882561595,0.32916793519357396,83417.08649780104,0.3534804496039274,74891.11992622966,0.3173516104948493,0.0,0.0,0.0,0.0,0.9999999952923505
2020-11-27,0.0011109480042250652,235715.2279513082,77657.06012185218,0.32945287751156166,83249.26800018862,0.3531773009480128,74808.89871831938,0.31736981682733156,0.0,0.0,0.0,0.0,0.9999999952869061
2020-11-30,0.0011109480042250652,234061.32868376665,77249.35917499555,0.33003896717755066,82307.9266311072,0.3516511125266276,74504.04176671589,0.31830991554942467,0.0,0.0,0.0,0.0,0.999999995253603
2020-12-01,0.0011109480042250652,237096.894617664,78477.36310498617,0.33099279191967756,83411.27284838208,0.3518024687033073,75208.25755334772,0.3172047346913865,0.0,0.0,0.0,0.0,0.9999999953143713
2020-12-02,0.0011109480042250652,237365.1398796475,78326.54116002725,0.3299833379060698,84069.58516505102,0.3541783145059854,74969.01244362122,0.31583834290761126,0.0,0.0,0.0,0.0,0.9999999953196665
2020-12-03,0.0011109480042250652,238206.42692198273,78521.16748776806,0.3296349662030122,84743.78267620143,0.3557577508349793,74941.47564706522,0.3146072782982049,0.0,0.0,0.0,0.0,0.9999999953361963
2020-12-04,0.0011109480042250652,239356.38293524637,78687.9283760497,0.328747984119301,85803.43549529025,0.35847565225993094,74865.01795295838,0.3127763589793709,0.0,0.0,0.0,0.0,0.999999995358603
2020-12-07,0.0011109480042250652,239363.48572281652,78862.09804310389,0.3294658657103047,85444.30871837112,0.35696467429169976,75057.07785039349,0.31356945535673625,0.0,0.0,0.0,0.0,0.9999999953587406
2020-12-08,0.0011109480042250652,240084.72054540165,79019.59059100068,0.32913210974647406,85928.72218953203,0.35790999941323764,75136.40665392092,0.3129578862129717,0.0,0.0,0.0,0.0,0.9999999953726834
2020-12-09,0.0011109480042250652,239373.20942210875,78539.51959943738,0.3281048860440411,85945.01859058769,0.3590419278668439,74888.67012113568,0.31285318144804425,0.0,0.0,0.0,0.0,0.9999999953589293
2020-12-10,0.0011109480042250652,238537.92734351914,78395.11590198913,0.328648432452807,85446.77022988812,0.35821041618608507,74696.04010069388,0.3131411467037856,0.0,0.0,0.0,0.0,0.9999999953426777
2020-12-11,0.0011109480042250652,237946.81131684434,78341.19298248255,0.32923825517529326,84839.77553991214,0.3565493274332704,74765.84168350164,0.3142124127225442,0.0,0.0,0.0,0.0,0.9999999953311078
2020-12-14,0.0011109480042250652,236205.81314918285,77723.37521783491,0.32904937512586274,84101.81025050118,0.3560530925518931,74380.62656989876,0.314897527618939,0.0,0.0,0.0,0.0,0.9999999952966949
2020-12-15,0.0011109480042250652,239035.09309863232,78754.70641344032,0.32946922308576676,85074.66474623143,0.35590868120409136,75205.72082801255,0.3146220910625062,0.0,0.0,0.0,0.0,0.9999999953523644
2020-12-16,0.0011109480042250652,237906.0155221485,78470.00565637834,0.3298361560305858,84524.54497051357,0.3552854465869718,74911.46378430857,0.3148783927127496,0.0,0.0,0.0,0.0,0.9999999953303071
2020-12-17,0.0011109480042250652,238894.79544838428,78939.00447669435,0.3304341742922145,84433.61520079884,0.35343430166540235,75522.17465994309,0.3161315193920181,0.0,0.0,0.0,0.0,0.9999999953496349
2020-12-18,0.0011109480042250652,236779.0301536751,78389.69159772532,0.33106686663446755,83129.35110283563,0.3510840932530332,75259.98634216614,0.31784903542058035,0.0,0.0,0.0,0.0,0.999999995308081
2020-12-21,0.0011109480042250652,236066.29782753374,78246.89576897201,0.33146152792271066,82946.56117230165,0.35136977169397166,74872.83977531207,0.3171686956772329,0.0,0.0,0.0,0.0,0.9999999952939153
2020-12-22,0.0011109480042250652,234649.03118032528,77987.30604696019,0.3323572471391445,82107.71046160767,0.3499171083238301,74554.01356080941,0.31772563980251617,0.0,0.0,0.0,0.0,0.9999999952654908
2020-12-23,0.0011109480042250652,235772.3524952088,78085.69924648212,0.3311910765621636,83037.36048300803,0.352192950548328,74649.29165477063,0.3166159681775564,0.0,0.0,0.0,0.0,0.999999995288048
2020-12-24,0.0011109480042250652,236647.14392529026,78503.92959875798,0.33173410968163536,83168.11894548005,0.3514435778347543,74975.09427010422,0.3168223077890766,0.0,0.0,0.0,0.0,0.9999999953054662
2020-12-28,0.0011109480042250652,237492.0152337548,79072.39159474867,0.3329475793824924,83201.37516274913,0.35033335786408243,75218.24736530898,0.3167190580755921,0.0,0.0,0.0,0.0,0.9999999953221669
2020-12-29,0.0011109480042250652,237501.1839311551,79115.99461055803,0.3331183167217033,83210.22214548894,0.35035708356556755,75174.96606416012,0.31652459503507663,0.0,0.0,0.0,0.0,0.9999999953223475
2020-12-30,0.0011109480042250652,237867.31480721667,79202.01079643524,0.33296718744492393,83484.03867107253,0.3509689371939709,75181.2642287609,0.31606387069065267,0.0,0.0,0.0,0.0,0.9999999953295474
2020-12-31,0.0011109480042250652,238805.18688041714,79372.46694998372,0.3323732955169431,83913.03462388786,0.35138698501514426,75519.68419559754,0.3162397148158025,0.0,0.0,0.0,0.0,0.99999999534789
2021-01-04,0.0020860465501755243,235974.15699723485,78436.06634027415,0.3323926117095664,78878.31759258787,0.3342667629214676,78659.77097832625,0.3333406165288176,0.0,0.0,0.0,0.0,0.9999999911598516
2021-01-05,0.0020860465501755243,237080.5013276157,78664.61467142211,0.33180550163725786,79760.79768511662,0.33642917590636073,78655.08688503041,0.33176531365748585,0.0,0.0,0.0,0.0,0.9999999912011045
2021-01-06,0.0020860465501755243,239194.7665318182,78685.17680057361,0.32895860533013266,81482.4175406065,0.3406530114435741,79027.17010459151,0.3303883745051719,0.0,0.0,0.0,0.0,0.9999999912788787
2021-01-07,0.0020860465501755243,242431.40182580968,79840.10930029888,0.3293307248937376,82816.97088388144,0.3416099162904094,79774.31955558278,0.32905935021116506,0.0,0.0,0.0,0.0,0.999999991395312
2021-01-08,0.0020860465501755243,244674.8532110723,80826.75535681649,0.33034353263549365,83055.28736584971,0.3394516693311383,80792.80840235954,0.3302047895075775,0.0,0.0,0.0,0.0,0.9999999914742094
2021-01-11,0.0020860465501755243,245168.7058643502,80687.73745635845,0.3291110795396632,83868.59064639338,0.3420852198518239,80612.3756755518,0.3288036920998961,0.0,0.0,0.0,0.0,0.9999999914913832
2021-01-12,0.0020860465501755243,245693.33625910743,80543.47214153493,0.32782115041408383,85006.6869997522,0.34598694573508665,80143.17503177373,0.32619189536038123,0.0,0.0,0.0,0.0,0.9999999915095518
2021-01-13,0.0020860465501755243,245070.39924748425,80280.21835825214,0.32758023247508233,84948.21446098857,0.3466278045893403,79841.96434219698,0.3257919544235475,0.0,0.0,0.0,0.0,0.9999999914879701
2021-01-14,0.0020860465501755243,245867.92137687613,79890.68483372247,0.3249333397635995,86519.01964680637,0.35189226460407813,79458.21481030073,0.323174387147903,0.0,0.0,0.0,0.0,0.9999999915155806
2021-01-15,0.0020860465501755243,244426.48979038274,79476.79550437056,0.3251562282489468,85415.636786188,0.34945327267694853,79534.05541377763,0.32539049053965097,0.0,0.0,0.0,0.0,0.9999999914655463
2021-01-19,0.0020860465501755243,245935.82235972225,80008.05343174163,0.3253208608004916,86076.263809853,0.34999481972151286,79851.50303208106,0.32468431099591866,0.0,0.0,0.0,0.0,0.9999999915179231
2021-01-20,0.0020860465501755243,248371.84250226937,80979.09932893293,0.32603977372432236,86670.40097136328,0.34895421356215683,80722.3401159266,0.32500600431463583,0.0,0.0,0.0,0.0,0.999999991601115
2021-01-21,0.0020860465501755243,247536.89180003596,80774.46459322875,0.3263128336380647,86706.59668648732,0.3502774720001341,80055.82843427332,0.3234096859345864,0.0,0.0,0.0,0.0,0.9999999915727852
2021-01-22,0.0020860465501755243,245455.07127812368,80248.0027463044,0.32693560710903324,85389.4383892048,0.34788215189267996,79817.62805656792,0.3251822324995968,0.0,0.0,0.0,0.0,0.99999999150131
2021-01-25,0.0020860465501755243,246706.5421746046,80678.73680803005,0.3270230943082584,85410.51559956129,0.34620288074530536,80617.28768096672,0.3267740164908577,0.0,0.0,0.0,0.0,0.9999999915444214
2021-01-26,0.0020860465501755243,246275.99767549417,80500.10949645391,0.32686948893218964,85230.84803818585,0.3460785819269743,80545.03805480787,0.3270519206704752,0.0,0.0,0.0,0.0,0.9999999915296391
2021-01-27,0.0020860465501755243,240474.13487206277,78533.65845775629,0.326578401039005,83309.9894645343,0.3464405413449432,78630.48486372564,0.3269810489413287,0.0,0.0,0.0,0.0,0.9999999913252768
2021-01-28,0.0020860465501755243,243357.82706978463,79821.69599787207,0.32800135076396214,84187.58359819536,0.34594154875509286,79348.54538767066,0.32605709190901383,0.0,0.0,0.0,0.0,0.9999999914280687
2021-01-29,0.0020860465501755243,239679.62470179214,78237.62107379698,0.32642583269704184,83049.18309669316,0.3465008058153563,78392.81844525543,0.32707335278412286,0.0,0.0,0.0,0.0,0.9999999912965211
2021-02-01,0.0020860465501755243,243470.39548624214,79604.97795828187,0.3269595787993047,84412.97723596996,0.3467073566270192,79452.43820594376,0.3263330560057081,0.0,0.0,0.0,0.0,0.999999991432032
2021-02-02,0.0020860465501755243,246633.77737658744,80958.68614325064,0.3282546575915028,85370.24973747494,0.3461417598414442,80304.83940981532,0.32560357410897983,0.0,0.0,0.0,0.0,0.9999999915419268
2021-02-03,0.0020860465501755243,246786.80812794252,80918.66410379802,0.327888936680307,85881.15429309396,0.34799734614894934,79986.98764500399,0.32411370871791517,0.0,0.0,0.0,0.0,0.9999999915471716
2021-02-04,0.0020860465501755243,249393.08863920943,81869.79137624969,0.3282761034917396,86999.66361040107,0.34884552769728616,80523.63156651211,0.32287836044648205,0.0,0.0,0.0,0.0,0.9999999916355078
2021-02-05,0.0020860465501755243,251904.64246523794,82768.56934849508,0.32857103600191445,87749.2983762497,0.34834331561935716,81386.77265444658,0.3230856400976322,0.0,0.0,0.0,0.0,0.9999999917189039
2021-02-08,0.0020860465501755243,253830.9751303618,83214.91492833404,0.3278359344662201,88989.94019788681,0.35058739443514964,81626.11791809439,0.32157666288037967,0.0,0.0,0.0,0.0,0.9999999917817494
2021-02-09,0.0020860465501755243,253365.40968743098,83008.98569642735,0.32762556577408475,88829.5198406438,0.35059844968667986,81526.90206431327,0.32177597630588356,0.0,0.0,0.0,0.0,0.9999999917666482
2021-02-10,0.0020860465501755243,251733.76634736618,82577.46232028115,0.3280349057596545,88311.93914318812,0.35081483276791287,80844.36279785035,0.32115025318571533,0.0,0.0,0.0,0.0,0.9999999917132827
2021-02-11,0.0020860465501755243,252739.76296567864,83046.90395024371,0.32858661801277883,88781.84861907971,0.35127772368424687,80911.00831030867,0.32013565004924116,0.0,0.0,0.0,0.0,0.9999999917462669
2021-02-12,0.0020860465501755243,254036.07569801586,83362.65110275571,0.32815280614652803,89557.66469255766,0.35253915982790923,81115.75781665593,0.31930802581394735,0.0,0.0,0.0,0.0,0.9999999917883846
2021-02-16,0.0020860465501755243,254840.08138763127,83645.7540846092,0.3282284075140347,90166.10685911095,0.35381446422457147,81028.21835786456,0.3179571200756856,0.0,0.0,0.0,0.0,0.9999999918142918
2021-02-17,0.0020860465501755243,257094.8460285178,84347.95625853718,0.3280810858774704,90938.68523407068,0.35371648494261715,81808.20244986337,0.3182024210659942,0.0,0.0,0.0,0.0,0.9999999918860818
2021-02-18,0.0020860465501755243,255980.4020002929,83965.70785062565,0.3280161574655609,90308.72689080109,0.35279547256394167,81705.96517281959,0.3191883618212542,0.0,0.0,0.0,0.0,0.9999999918507567
2021-02-19,0.0020860465501755243,255290.07561277092,83533.19698827485,0.3272089476559977,91030.06739786029,0.3565750340249674,80726.80914058922,0.3162160101477554,0.0,0.0,0.0,0.0,0.9999999918287205
2021-02-22,0.0020860465501755243,253831.26158981802,82898.34280018257,0.3265883889989218,90695.91811583647,0.35730791214518615,80236.99858775243,0.3161036906376507,0.0,0.0,0.0,0.0,0.9999999917817587
2021-02-23,0.0020860465501755243,252966.7589624552,82733.04531912445,0.32705105468581946,90268.27313306037,0.35683847752683506,79965.43842422383,0.31611045954101874,0.0,0.0,0.0,0.0,0.9999999917536733
2021-02-24,0.0020860465501755243,257140.04294710676,83912.91058862771,0.3263315570258672,92626.47216399714,0.360218000675415,80600.65810843534,0.3134504341862257,0.0,0.0,0.0,0.0,0.9999999918875079
2021-02-25,0.0020860465501755243,253025.1333849955,82377.50345697512,0.32557043782536793,90529.89112309665,0.3577901132270092,80117.73671887718,0.3166394407031985,0.0,0.0,0.0,0.0,0.9999999917555757
2021-02-26,0.0020860465501755243,252576.79005047766,82355.31770430176,0.3260605128754823,90561.93039958352,0.35855206799280587,79659.5398605458,0.315387410872653,0.0,0.0,0.0,0.0,0.9999999917409412
2021-03-01,0.0020860465501755243,258326.40824520792,84347.56211796,0.3265154449013816,92868.53037967751,0.3595007224020437,81110.31366152386,0.3139838246213393,0.0,0.0,0.0,0.0,0.9999999919247646
2021-03-02,0.0020860465501755243,257747.1573551697,83991.37082539068,0.32586730223236754,92660.1980960033,0.3595003686823194,81095.58634772917,0.3146323209919297,0.0,0.0,0.0,0.0,0.9999999919066166
2021-03-03,0.0020860465501755243,255288.30034605888,82719.6307341186,0.3240243701806432,92503.78078761957,0.3623502552299696,80064.88673827414,0.3136253664180509,0.0,0.0,0.0,0.0,0.9999999918286637
2021-03-04,0.0020860465501755243,252590.2942437505,81785.65205025043,0.3237877856515223,91367.85648065283,0.36172354426446224,79436.7836268007,0.31448866182539825,0.0,0.0,0.0,0.0,0.9999999917413828
2021-03-05,0.0020860465501755243,260908.39348456298,84421.69529812044,0.3235683381842423,94565.51309870943,0.36244718629301026,81921.18300168657,0.3139844675274257,0.0,0.0,0.0,0.0,0.9999999920046783
2021-03-08,0.0020860465501755243,262968.8752431201,84662.09450134798,0.3219472054366743,95798.99320255494,0.3642978398640782,82507.78545317067,0.3137549467665728,0.0,0.0,0.0,0.0,0.9999999920673253
2021-03-09,0.0020860465501755243,266149.41852347256,86110.34996987347,0.32354137930336724,96664.30300234791,0.3631956197335174,83374.76346520464,0.31326299312523787,0.0,0.0,0.0,0.0,0.9999999921621224
2021-03-10,0.0020860465501755243,267492.7716850513,86415.70245535478,0.32305808456424945,97460.22680792041,0.364347141771259,83616.8403357296,0.31259476586597607,0.0,0.0,0.0,0.0,0.9999999922014844
2021-03-11,0.0020860465501755243,268553.5259182822,87020.6697547252,0.32403473183667897,97830.19066293593,0.3642856310615134,83702.66341457452,0.31167962933409515,0.0,0.0,0.0,0.0,0.9999999922322875
2021-03-12,0.0020860465501755243,270228.586529824,87025.60401419616,0.3220444037092704,99009.89756410349,0.36639312974083216,84193.0828654778,0.31156245883033457,0.0,0.0,0.0,0.0,0.9999999922804371
2021-03-15,0.0020860465501755243,273981.6762623727,88353.2861497693,0.32247881447794213,100403.20972031097,0.3664595789397317,85225.17830624586,0.3110615989685083,0.0,0.0,0.0,0.0,0.9999999923861822
2021-03-16,0.0020860465501755243,273791.1400182726,88381.58093894701,0.32280657779155486,100022.00069409065,0.36532226969585374,85387.55629918838,0.3118711448934749,0.0,0.0,0.0,0.0,0.9999999923808837
2021-03-17,0.0020860465501755243,274271.9674268071,88303.79704855157,0.3219570628271245,101047.55001378874,0.36842099089384533,84920.61827842021,0.30962193867327087,0.0,0.0,0.0,0.0,0.9999999923942408
2021-03-18,0.0020860465501755243,270918.9950305904,86904.32650274801,0.32077605519293817,99808.92579446707,0.3684087407130582,84205.74064732876,0.3108151963941133,0.0,0.0,0.0,0.0,0.9999999923001096
2021-03-19,0.0020860465501755243,270538.2577900034,86632.30258923171,0.3202220022296338,99855.26760723746,0.3690985091090034,84050.68550748767,0.31067948095063624,0.0,0.0,0.0,0.0,0.9999999922892733
2021-03-22,0.0020860465501755243,272373.02752998087,87358.50181120944,0.32073110396951343,100254.11553435188,0.36807651786782236,84760.40809837298,0.31119237050387877,0.0,0.0,0.0,0.0,0.9999999923412146
2021-03-23,0.0020860465501755243,269003.03359803726,86696.91301385858,0.32228972236575976,97706.3748254458,0.36321662814942585,84599.74367268635,0.31449364173008204,0.0,0.0,0.0,0.0,0.9999999922452675
2021-03-24,0.0020860465501755243,266972.6121141025,86154.03021721804,0.32270737262141447,96590.88644141509,0.36180073182987293,84227.69336942286,0.31549188773500275,0.0,0.0,0.0,0.0,0.99999999218629
2021-03-25,0.0020860465501755243,269774.08298787306,86738.67365999515,0.3215233750378247,98058.51969191841,0.3634838402780387,84976.8875499129,0.314992776951568,0.0,0.0,0.0,0.0,0.9999999922674315
